,pitches,player_id,player_name,total_pitches,spin_rate,velocity,effective_speed,release_extension,k_percent,bb,bb_percent,release_pos_z,release_pos_x,arm_angle,injuries
800,5133,434538,Francisco Liriano,5140,2043.0,88.8,88.67,6.14,19.5,159,12.0,5.77,0.96,,0
801,5009,552640,Andrew Kittredge,5016,2468.0,91.2,91.59,6.52,24.5,73,5.3,5.82,-1.8,41.3,0
802,158,690382,Michael Darrell-Hicks,158,2467.0,89.9,89.99,6.55,18.6,4,9.3,5.84,-1.84,32.1,0
803,937,541652,Bruce Rondón,940,2194.0,91.9,92.01,6.36,27.1,33,14.7,6.29,-1.11,,0
804,12312,543606,Jake Odorizzi,12419,2052.0,88.0,87.23,5.78,22.4,249,8.6,6.04,-1.06,40.3,0
805,7625,518774,Matt Harvey,7699,2187.0,90.3,89.53,5.92,17.2,148,7.5,6.22,-1.62,44.5,0
806,5188,544727,Jeurys Familia,5190,2189.0,93.8,92.87,5.71,23.9,152,11.5,6.27,-1.5,39.0,0
807,109,592769,D.J. Snelten,109,1777.0,84.4,84.48,6.2,15.4,3,11.5,6.43,1.31,,0
808,30,503566,Fabio Castillo,30,2162.0,91.4,90.38,5.67,25.0,1,12.5,5.99,-1.19,,0
809,713,656725,Alex McRae,763,2152.0,89.3,89.31,6.12,14.0,21,12.3,5.41,-2.28,36.4,0
810,867,624418,Ryan Castellani,867,2282.0,87.7,87.92,6.16,12.9,30,13.8,5.34,-1.77,23.1,0
811,1601,669947,Jesse Scholtens,1601,2167.0,86.9,88.11,6.9,16.9,32,7.7,6.05,-0.97,49.9,0
812,4052,676596,Josh Fleming,4054,1793.0,86.8,86.89,6.48,14.7,75,6.8,5.46,2.77,29.8,0
813,2708,592779,Brock Stewart,2724,2355.0,90.9,90.82,6.27,24.2,58,8.5,5.3,-2.3,26.9,0
814,78,805427,Drew Sommers,78,2085.0,88.4,89.77,7.24,15.8,3,15.8,4.76,2.97,13.7,0
815,16558,657277,Logan Webb,16559,1988.0,88.4,89.38,6.82,22.9,246,5.7,5.03,-1.65,20.6,0
816,529,700270,Yilber Díaz,529,2389.0,89.9,89.44,5.92,14.9,15,11.2,5.7,-0.9,43.2,0
817,15,592592,Brett Nicholas,16,1448.0,62.0,60.6,5.15,0.0,0,0.0,6.28,-1.64,,0
818,461,628318,Kazuhisa Makita,581,1983.0,77.3,76.39,5.86,24.1,6,5.2,1.43,-1.5,,0
819,37,680911,Owen Miller,37,1545.0,59.5,57.51,4.4,0.0,1,8.3,6.73,-2.11,47.3,0
820,46,682995,Hunter Barco,46,1826.0,89.1,88.78,6.19,25.0,0,0.0,5.38,3.48,22.4,0
821,107,466948,Jean Machi,107,1715.0,89.0,86.89,5.3,12.9,4,12.9,5.82,-1.69,,0
822,2040,475054,Chaz Roe,2045,2699.0,85.5,84.45,5.82,27.6,53,10.3,6.08,-2.05,39.1,0
823,763,681882,Colin Selby,763,2432.0,91.1,91.57,6.57,24.4,20,10.0,5.8,-1.38,49.1,0
824,3661,607188,Jake Faria,3674,1913.0,87.6,86.8,5.86,20.9,91,10.1,6.41,-1.53,57.9,0
825,11,543677,Matt Ramsey,11,2340.0,86.1,83.9,5.01,33.3,0,0.0,6.27,0.22,,0
826,13,593160,Whit Merrifield,13,1614.0,60.2,56.78,3.58,0.0,0,0.0,4.74,-1.88,-11.3,0
827,107,518586,Charlie Culberson,107,2409.0,88.9,87.27,5.16,3.2,3,9.7,5.48,-1.52,33.9,0
828,1370,545064,Jairo Díaz,1371,2253.0,92.7,91.96,5.6,21.6,37,9.7,6.0,-1.09,53.4,0
829,839,669422,Matt Sauer,839,2255.0,90.1,90.56,6.52,15.5,19,8.9,5.98,-2.13,44.5,0
830,40,670156,Miles Mastrobuoni,40,1467.0,61.6,59.5,4.6,0.0,2,18.2,6.83,-1.99,50.2,0
831,525,691951,Sam Aldegheri,525,2190.0,86.5,85.55,5.71,15.7,20,14.3,6.03,1.9,38.7,0
832,5660,554340,Yimi García,5687,2537.0,90.7,89.92,5.81,26.7,80,5.7,5.08,-2.76,25.1,1
833,594,606983,Koda Glover,600,2301.0,92.1,91.5,5.98,16.9,13,8.8,5.52,-3.02,,0
834,4782,592390,Heath Hembree,4802,2530.0,91.0,91.31,6.43,27.7,106,9.3,5.61,-1.29,36.7,0
835,1343,672782,Yoendrys Gómez,1343,2440.0,88.8,89.58,6.9,21.2,34,10.0,5.54,-1.99,35.1,0
836,2741,594965,Daniel Ponce de Leon,2741,2321.0,90.3,89.7,5.93,24.0,78,12.3,6.6,-1.44,48.7,0
837,4024,670174,Josh Winckowski,4024,2111.0,91.3,91.71,6.53,18.3,82,7.7,6.01,-1.68,51.3,1
838,538,471822,Jumbo Díaz,541,2298.0,91.7,91.83,6.37,21.2,13,9.8,6.09,-1.32,,0
839,14,435522,Neil Walker,14,1954.0,77.2,76.22,5.5,0.0,1,33.3,6.18,-2.42,37.4,0
840,274,487675,Edward Paredes,274,2165.0,82.3,81.07,5.5,29.7,2,3.1,5.44,2.88,,0
841,16840,571760,Andrew Heaney,16920,2393.0,87.4,86.9,6.11,24.6,298,7.0,5.18,3.09,29.0,0
842,2528,500724,JC Ramírez,2538,2165.0,90.0,90.07,6.23,16.5,56,8.2,5.98,-1.66,,0
843,3833,687765,Mitch Spence,3835,2587.0,87.6,87.46,6.24,18.8,68,6.6,6.17,-2.56,46.1,0
844,1703,599683,Warwick Saupold,1707,2232.0,89.1,88.21,5.81,13.9,38,8.8,6.03,-2.09,,0
845,6825,641729,Joe Jiménez,6827,2379.0,91.5,92.07,6.72,29.2,139,8.3,5.72,-2.53,33.2,1
846,15500,621107,Zach Eflin,15504,2168.0,88.6,89.01,6.55,21.1,191,4.5,5.79,-2.52,29.7,0
847,415,642840,Joe Harvey,415,2527.0,93.1,92.37,5.82,19.4,13,13.3,5.73,-2.03,32.3,0
848,1092,545343,Louis Head,1092,2420.0,87.8,87.36,6.17,21.4,23,8.5,5.18,-2.17,35.7,0
849,999,621248,Ralph Garza Jr.,999,2183.0,85.2,84.83,6.11,16.6,27,9.7,4.83,-1.78,21.1,0
850,3313,663485,Cole Sands,3313,2252.0,89.5,88.43,5.66,23.8,56,6.7,5.63,-2.52,23.2,0
851,3032,594580,Sam Moll,3032,2670.0,88.2,85.68,4.72,25.2,68,9.1,5.07,2.17,17.6,0
852,4097,429719,Edwin Jackson,4099,2261.0,90.1,89.91,6.15,17.1,95,9.0,5.99,-1.91,,0
853,5071,572193,Ryan Tepera,5092,2275.0,90.7,90.6,6.27,25.5,107,8.4,5.82,-2.12,40.4,0
854,1782,617228,Hirokazu Sawamura,1783,1860.0,92.9,93.1,6.33,22.8,48,10.8,5.71,-1.58,48.9,0
855,3882,451584,Wade Davis,3897,2502.0,90.0,89.81,5.98,26.1,103,11.2,6.34,-1.94,47.8,0
856,3148,676130,José Buttó,3148,2301.0,90.2,90.05,6.24,23.1,93,12.0,5.43,-2.27,35.8,0
857,24,624512,Reese McGuire,24,1217.0,46.7,44.29,3.7,0.0,1,11.1,7.41,-0.96,60.6,0
858,1516,433586,Santiago Casilla,1524,2352.0,89.6,89.41,6.26,20.2,40,10.3,5.69,-2.46,,0
859,19,571437,Aaron Altherr,19,2256.0,86.9,86.57,6.26,40.0,0,0.0,6.03,-2.48,,0
860,833,680755,Braydon Fisher,834,2369.0,87.9,86.83,5.66,30.8,18,9.0,6.47,0.27,49.1,0
861,4161,623465,Evan Phillips,4161,2372.0,90.8,90.82,6.32,28.1,86,8.3,5.46,-2.39,28.3,1
862,23,600858,Humberto Arteaga,23,1818.0,77.2,74.33,4.22,0.0,1,12.5,5.84,-2.3,,0
863,9998,592314,Mike Foltynewicz,10005,2280.0,90.2,89.9,6.07,21.8,197,7.8,5.87,-2.1,38.1,0
864,36,681987,Nate Eaton,36,1951.0,79.4,78.59,5.89,11.1,0,0.0,5.92,-0.88,52.1,0
865,599,596074,Bobby Poyner,599,2268.0,86.6,85.25,5.58,24.6,8,5.6,5.52,2.25,,0
866,7243,663855,Jordan Hicks,7257,2048.0,93.8,94.03,6.47,22.4,207,11.3,5.88,-1.86,34.4,0
867,182,621350,Caleb Frare,182,2332.0,90.1,90.95,6.65,26.7,8,17.8,6.09,2.13,,0
868,2525,453329,Clay Buchholz,2526,2165.0,83.9,83.71,6.15,18.2,39,5.7,5.91,-1.36,,0
869,1910,490063,Matt Garza,1910,1996.0,87.4,87.46,6.33,15.8,41,8.2,6.32,-1.58,,0
870,7480,669194,Ryne Nelson,7480,2244.0,90.7,91.49,6.75,19.1,123,6.4,6.08,-1.3,50.1,0
871,247,572383,Brian Moran,247,2303.0,78.0,78.76,6.85,28.8,8,13.6,4.02,3.13,2.4,0
872,8597,668881,Hunter Greene,8600,2313.0,93.7,93.85,6.43,30.0,177,8.6,5.96,-2.22,32.1,0
873,2565,608372,Tomoyuki Sugano,2565,2264.0,87.7,87.55,6.23,15.8,34,5.1,5.99,-2.39,40.9,0
874,6855,656222,Jalen Beeks,6856,2093.0,89.7,89.77,6.36,21.5,153,8.8,6.05,0.98,48.9,0
875,23,600301,Taylor Motter,23,1702.0,73.4,70.64,4.44,16.7,1,16.7,5.2,-2.56,,0
876,813,664028,Brett Kennedy,813,2013.0,88.9,89.33,6.53,12.9,18,8.6,5.49,-2.3,37.8,0
877,10,474039,Pedro Beato,10,1944.0,86.7,85.7,5.8,50.0,0,0.0,6.12,-3.06,,0
878,1707,475243,Travis Wood,1711,2043.0,85.9,84.51,5.43,15.0,45,10.4,6.32,1.71,,0
879,1258,668984,Casey Legumina,1258,2344.0,90.9,91.5,6.69,22.5,34,10.5,4.71,-2.3,18.2,0
880,1939,677161,Zack Kelly,1942,2361.0,89.1,90.0,6.97,23.0,47,9.6,5.48,-3.07,36.6,0
881,5133,434538,Francisco Liriano,5140,2043.0,88.8,88.67,6.14,19.5,159,12.0,5.77,0.96,,0
882,333,660494,Rogelio Armenteros,333,1917.0,85.9,85.98,6.21,24.0,5,6.7,6.33,-1.18,,0
883,461,696149,Bubba Chandler,461,2311.0,94.7,95.22,6.59,25.0,4,3.2,5.83,-1.24,41.6,0
884,40,543334,TJ House,40,1970.0,84.7,82.87,5.43,10.0,1,10.0,5.09,4.15,,0
885,579,621129,Kyle Cody,579,2238.0,89.3,89.23,6.29,21.8,15,10.2,6.46,-1.09,44.6,0
886,2270,682120,Tim Herrin,2270,2348.0,88.8,89.22,6.52,25.5,64,11.2,5.7,1.99,30.8,0
887,840,620982,Ricardo Pinto,841,1900.0,91.1,90.5,6.05,15.3,23,10.6,5.94,-2.08,47.8,0
888,531,525768,Tim Collins,531,2319.0,87.7,86.55,5.54,18.2,15,10.9,5.75,0.42,,0
889,26,640461,Chad Pinder,26,1660.0,65.8,64.54,5.49,0.0,2,28.6,5.46,-2.56,21.5,0
890,1158,641427,Alan Busenitz,1194,2559.0,91.3,90.1,5.59,18.9,22,7.7,5.95,-1.71,41.6,0
891,8140,641941,Emilio Pagán,8142,2365.0,91.5,92.11,6.67,28.4,141,6.9,5.59,-1.77,42.1,0
892,4520,592644,Adam Plutko,4522,2332.0,87.6,86.98,5.85,17.1,79,6.8,6.12,-1.67,47.0,0
893,1059,670766,Darren McCaughan,1059,2175.0,85.1,85.68,6.63,16.2,23,8.1,5.28,-2.4,30.2,0
894,15766,519242,Chris Sale,15773,2274.0,87.4,86.83,6.12,34.0,225,5.7,5.21,3.17,11.2,0
895,2101,621074,Michael Rucker,2123,2351.0,89.7,89.65,6.22,22.9,49,9.3,5.58,-2.02,37.7,0
896,5388,517008,Alex Colomé,5389,2135.0,91.5,91.12,6.06,20.8,109,7.7,6.32,-1.33,55.8,0
897,8435,660271,Shohei Ohtani,8436,2218.0,89.6,90.27,6.74,31.4,179,8.4,5.88,-2.2,39.2,0
898,39,641576,Bernardo Flores Jr.,39,2027.0,84.9,86.07,7.01,15.4,2,15.4,5.99,1.18,59.6,0
899,78,676391,Ernie Clement,78,1321.0,67.5,65.35,4.78,0.0,0,0.0,5.72,-2.02,25.2,0
900,5878,693433,Bryan Woo,5878,2240.0,92.9,93.46,6.63,24.9,79,5.0,5.01,-1.46,26.0,0
901,768,702674,Caden Dana,768,2083.0,89.4,89.74,6.54,21.2,25,13.0,5.92,-1.82,41.5,0
902,6238,686752,Ryan Pepiot,6239,2457.0,91.1,91.8,6.7,25.3,141,9.2,5.9,-1.17,40.7,0
903,2963,668674,Lucas Erceg,2963,2013.0,93.5,93.95,6.59,25.2,64,8.6,6.05,-2.0,43.6,0
904,6120,453385,Clayton Richard,6160,2131.0,87.5,85.74,5.31,16.1,130,7.5,5.6,3.15,,0
905,104,621094,Jamie Callahan,104,2229.0,93.4,93.37,6.34,16.7,1,3.3,6.25,-0.93,,0
906,4086,605538,Matt Wisler,4087,2387.0,84.4,83.36,5.69,24.5,73,7.2,6.13,-1.54,46.3,0
907,10,621500,Wyatt Mathisen,10,1182.0,48.0,45.74,4.13,0.0,0,0.0,6.83,-1.75,53.6,0
908,1436,660787,Yerry De los Santos,1436,2072.0,91.9,92.21,6.53,19.4,37,9.9,5.93,-2.12,30.7,0
909,226,599998,Leonel Campos,226,1980.0,89.0,87.98,5.66,25.0,8,13.3,6.42,-0.45,,0
910,23,669707,Jared Triolo,23,1252.0,51.8,49.59,4.33,0.0,1,12.5,6.77,-1.78,38.5,0
911,656,641853,David McKay,656,2548.0,87.9,87.79,6.28,24.8,21,14.1,5.25,-2.05,28.9,0
912,23,600301,Taylor Motter,23,1702.0,73.4,70.64,4.44,16.7,1,16.7,5.2,-2.56,,0
913,21,460576,Carlos Gómez,21,2347.0,83.2,82.7,6.02,0.0,4,80.0,5.3,-2.42,,0
914,813,664028,Brett Kennedy,813,2013.0,88.9,89.33,6.53,12.9,18,8.6,5.49,-2.3,37.8,0
915,165,681916,Dylan Smith,165,2383.0,90.8,91.51,6.61,8.3,5,10.4,5.98,-1.67,48.6,0
916,15616,605397,Joe Musgrove,15622,2526.0,87.8,87.19,5.91,24.1,236,5.7,6.47,-1.52,36.0,1
917,4365,608334,Carson Fulmer,4366,2197.0,89.5,89.35,6.19,20.1,126,11.5,5.64,-2.21,38.1,0
918,98,543017,Hunter Cervenka,98,2501.0,88.3,87.53,5.82,25.0,8,33.3,5.46,1.97,,0
919,2177,686218,Emmet Sheehan,2177,2219.0,90.8,91.51,6.65,28.4,48,8.9,5.42,-1.27,32.3,0
920,4097,429719,Edwin Jackson,4099,2261.0,90.1,89.91,6.15,17.1,95,9.0,5.99,-1.91,,0
921,2304,663773,Bryan Hoeing,2305,1946.0,90.0,90.51,6.69,17.6,43,7.1,6.04,-2.57,34.0,0
922,65,673904,Jake Walsh,65,2280.0,89.9,89.3,6.09,33.3,2,13.3,5.95,-1.15,47.5,0
923,1703,599683,Warwick Saupold,1707,2232.0,89.1,88.21,5.81,13.9,38,8.8,6.03,-2.09,,0
924,1333,665621,Rony García,1334,2244.0,89.0,88.64,6.11,20.4,24,7.6,5.05,-3.14,17.6,0
925,1867,528748,Humberto Castellanos,1867,2027.0,85.8,85.26,6.05,16.4,36,7.4,5.15,-2.21,21.3,0
926,199,596049,Shawn Morimando,199,2292.0,85.6,85.37,6.24,16.7,5,9.3,5.82,1.98,43.0,0
927,116,676103,Damon Jones,116,2401.0,88.8,88.6,6.17,16.7,7,23.3,5.81,2.17,36.7,0
928,3221,573009,Joe Mantiply,3221,2138.0,85.2,85.16,6.41,21.5,47,5.3,5.28,3.19,18.4,0
929,13,657193,Eddy Alvarez,13,1668.0,63.9,61.12,3.95,20.0,0,0.0,6.05,-1.74,33.9,0
930,1415,493247,Peter Moylan,1418,2212.0,84.8,82.93,5.32,19.0,37,10.2,4.1,-4.22,,0
931,74,642657,Cristofer Ogando,74,2356.0,87.4,87.02,6.08,11.8,1,5.9,5.76,-2.34,30.4,0
932,277,805299,Brandyn Garcia,277,2424.0,92.1,90.85,5.53,21.2,8,12.1,5.44,1.74,14.9,0
933,10704,527054,Julio Teheran,10722,2293.0,86.5,86.39,6.12,20.0,263,9.6,4.97,-2.31,23.7,0
934,1259,667427,Zach Jackson,1259,2259.0,90.0,88.24,5.19,32.3,40,14.3,6.92,-0.7,58.9,0
935,501,657770,Eric Stout,501,2264.0,85.3,84.28,5.75,21.6,17,13.6,5.56,2.86,27.2,0
936,12633,545333,Trevor Bauer,12640,2511.0,87.5,87.07,6.07,29.4,249,8.1,5.63,-1.49,42.5,0
937,12746,641816,Tyler Mahle,12831,2244.0,89.6,89.92,6.5,24.3,253,8.2,5.59,-2.34,40.6,0
938,568,668968,Hans Crouse,568,2164.0,88.6,86.83,5.22,26.1,23,16.7,5.9,-1.06,27.5,0
939,2984,672582,Angel Zerpa,2984,2142.0,92.2,90.95,5.52,19.8,51,6.7,5.41,2.57,31.5,0
940,1867,528748,Humberto Castellanos,1867,2027.0,85.8,85.26,6.05,16.4,36,7.4,5.15,-2.21,21.3,0
941,1539,655889,Manuel Rodríguez,1539,2251.0,93.4,93.81,6.46,19.9,36,8.6,5.63,-1.01,48.2,0
942,5723,572070,Garrett Richards,5724,2623.0,91.0,90.31,5.88,21.7,135,9.1,5.86,-2.26,40.6,0
943,4247,453284,Blake Parker,4262,1769.0,86.4,86.96,6.57,27.2,76,7.4,6.38,-0.61,46.3,0
944,448,687606,Paxton Schultz,448,2153.0,89.7,89.27,6.08,25.5,8,7.3,5.81,-2.4,35.6,0
945,560,656786,Parker Mushinski,560,2575.0,86.2,86.52,6.55,17.4,12,8.1,5.6,0.88,46.6,0
946,85,641739,Rob Kaminsky,85,2231.0,87.5,86.93,5.85,14.3,2,9.5,5.62,2.38,41.2,0
947,177,687145,Evan Justice,177,2299.0,91.2,91.65,6.28,18.2,9,20.5,5.26,1.37,31.1,0
948,3139,686610,Ken Waldichuk,3139,2139.0,88.1,89.12,6.96,20.9,80,10.2,5.47,2.56,34.6,0
949,12730,593423,Frankie Montas,12736,2226.0,92.3,91.6,5.84,23.5,262,8.0,6.11,-1.15,47.2,0
950,328,605479,Josh D. Smith,328,2746.0,86.5,85.68,5.78,25.0,10,13.9,5.41,3.94,20.5,0
951,2445,675627,Michael Grove,2445,2338.0,88.5,89.31,6.72,23.2,44,6.8,6.01,-1.12,53.2,1
952,480,660546,Yennsy Díaz,480,1918.0,93.1,92.48,6.02,17.6,16,13.4,5.53,-3.14,34.4,0
953,833,680755,Braydon Fisher,834,2369.0,87.9,86.83,5.66,30.8,18,9.0,6.47,0.27,49.1,0
954,594,573589,Michael Ynoa,594,2269.0,88.9,89.17,6.53,16.3,22,15.6,5.9,-3.03,,0
955,41,685005,Christian Roa,41,2171.0,93.2,93.09,6.42,25.0,3,25.0,6.25,-1.66,42.4,0
956,202,672911,Jesus Cruz,202,2216.0,91.0,90.61,6.02,17.4,5,10.9,6.16,-1.45,47.5,0
957,563,694350,Zach Brzykcy,563,2312.0,90.4,90.85,6.58,20.3,15,10.9,5.87,-1.26,50.9,0
958,41,592527,Michael Mariot,41,2280.0,87.7,87.2,5.96,15.4,1,7.7,6.15,-2.06,41.8,0
959,2565,608372,Tomoyuki Sugano,2565,2264.0,87.7,87.55,6.23,15.8,34,5.1,5.99,-2.39,40.9,0
960,200,802419,Thomas Harrington,200,1950.0,87.2,87.68,6.48,14.0,7,14.0,5.52,-1.12,32.9,0
961,20,493114,Norichika Aoki,20,1948.0,75.4,74.21,5.44,0.0,2,33.3,5.36,-1.98,,0
962,1266,687863,Porter Hodge,1266,2510.0,90.6,92.18,7.23,29.7,36,11.6,5.67,-2.77,40.6,0
963,485,676886,Jeremy Beasley,485,2271.0,90.5,90.48,6.3,29.5,12,10.7,5.79,-2.12,34.7,0
964,189,621592,Eduardo Jiménez,189,2373.0,89.5,89.23,5.94,16.3,5,10.2,5.85,-2.2,,0
965,174,660604,Alan Rangel,174,2198.0,86.8,87.21,6.53,17.4,6,13.0,6.31,0.51,71.5,0
966,375,623354,Daniel Zamora,392,2578.0,80.7,79.99,5.96,30.7,7,8.0,5.16,3.57,27.6,0
967,142,676709,Ty Tice,142,2350.0,89.0,89.07,6.2,15.4,5,12.8,5.12,-2.24,39.0,0
968,14,680430,Nick Allgeyer,14,2272.0,85.7,84.83,5.71,0.0,0,0.0,5.38,1.51,,0
969,7981,621389,Ty Blach,7990,2121.0,85.6,83.5,5.0,12.8,145,6.6,6.2,2.88,23.0,0
970,3068,668941,JoJo Romero,3069,2197.0,89.3,87.83,5.43,23.0,64,8.0,5.5,1.71,34.1,0
971,3026,675916,James Karinchak,3031,2331.0,90.5,90.09,5.96,36.4,96,13.8,6.62,-0.08,64.5,0
972,174,660604,Alan Rangel,174,2198.0,86.8,87.21,6.53,17.4,6,13.0,6.31,0.51,71.5,0
973,9,605222,Jake Esch,9,2170.0,87.9,86.73,5.56,0.0,2,100.0,5.8,-3.2,,0
974,101,656896,Emmanuel Rivera,101,1659.0,63.0,61.03,4.59,0.0,2,6.1,5.93,-1.96,19.5,0
975,501,688107,Robert Gasser,501,2238.0,88.0,88.56,6.72,14.7,5,3.5,5.0,2.2,25.4,0
976,78,676391,Ernie Clement,78,1321.0,67.5,65.35,4.78,0.0,0,0.0,5.72,-2.02,25.2,0
977,44,457732,Andrew Bailey,44,2761.0,87.5,86.82,5.91,15.4,0,0.0,6.28,-1.93,,0
978,81,502130,Dan Runzler,81,2200.0,92.1,92.39,6.52,20.0,2,10.0,6.12,1.74,,0
979,2497,656887,Sean Reid-Foley,2497,2068.0,90.4,91.41,6.91,25.7,81,13.8,5.33,-1.91,45.5,0
980,2932,501925,Joe Smith,2932,2092.0,84.3,84.46,6.53,24.3,40,5.1,3.32,-2.81,-14.9,0
981,3089,666205,Kyle Muller,3089,2250.0,89.0,89.28,6.41,18.0,72,9.2,6.27,1.62,40.9,0
982,20120,543294,Kyle Hendricks,20159,2095.0,83.2,82.43,5.73,18.3,292,5.4,6.1,-2.35,45.3,0
983,2784,592102,Cody Allen,2838,2521.0,89.3,89.09,6.2,29.4,71,10.5,5.8,-1.44,,0
984,172,545346,Zach Lee,172,2235.0,87.9,87.44,5.89,14.6,8,19.5,6.3,-2.09,,0
985,14162,663903,Brady Singer,14163,2329.0,88.8,89.82,6.82,22.1,273,7.5,5.35,-1.42,30.8,0
986,662,605260,Taylor Guerrieri,663,2411.0,87.8,86.23,5.47,21.0,26,15.6,6.17,-0.98,,0
987,599,596074,Bobby Poyner,599,2268.0,86.6,85.25,5.58,24.6,8,5.6,5.52,2.25,,0
988,7100,693821,Bryce Elder,7100,2196.0,87.6,87.23,6.02,18.9,151,8.1,6.5,-1.11,52.4,0
989,1247,517414,Randall Delgado,1252,2195.0,90.2,89.89,6.1,21.0,18,5.9,6.13,-1.47,,0
990,3221,573009,Joe Mantiply,3221,2138.0,85.2,85.16,6.41,21.5,47,5.3,5.28,3.19,18.4,0
991,323,813349,Connelly Early,323,2143.0,87.6,88.33,6.86,36.7,4,5.1,5.46,2.86,31.1,0
992,2128,695418,Brad Lord,2128,2299.0,91.6,90.42,5.61,19.8,43,7.9,5.36,-2.46,19.5,0
993,8563,623352,Josh Hader,8610,2193.0,92.4,92.95,6.69,41.3,190,9.5,5.35,3.17,31.1,0
994,1872,592170,Parker Bridwell,1874,2419.0,88.3,87.36,5.68,14.4,32,6.1,6.45,-1.6,,0
995,2687,687330,Kevin Kelly,2687,2299.0,86.2,87.54,7.27,21.3,30,4.2,3.74,-1.82,3.6,0
996,150,679346,Edgar Navarro,150,2326.0,89.0,89.46,6.52,23.1,2,5.1,5.47,-2.69,31.1,0
997,3680,519076,Jimmy Nelson,3683,2415.0,90.4,90.48,6.28,28.4,76,8.0,5.99,-1.85,46.0,0
998,60,620443,Luis Torrens,60,1724.0,72.6,70.53,4.75,0.0,1,5.3,6.64,-1.39,47.8,0
999,922,582494,Robby Scott,923,2171.0,83.5,82.99,6.18,22.3,23,10.7,4.7,3.57,,0
1000,906,642233,Eric Yardley,906,2242.0,82.8,82.28,6.17,13.1,21,8.9,2.38,-2.91,-33.6,0
1001,86,683068,Zach Penrod,86,2163.0,90.7,90.77,6.52,15.0,4,20.0,6.2,2.07,44.5,0
1002,3735,593144,Richard Rodríguez,3751,2413.0,90.7,91.03,6.55,24.7,52,5.6,5.89,-3.16,34.5,0
1003,1455,502522,Justin Miller,1455,2433.0,91.2,91.0,6.22,23.2,26,7.2,6.25,-3.41,41.0,0
1004,2071,666745,Jhony Brito,2073,2002.0,91.3,91.18,6.28,18.0,37,6.7,6.12,-1.21,51.0,1
1005,8563,623352,Josh Hader,8610,2193.0,92.4,92.95,6.69,41.3,190,9.5,5.35,3.17,31.1,0
1006,79,660875,Jesús Reyes,79,2155.0,92.5,92.41,6.22,8.3,2,8.3,5.16,-1.74,,0
1007,89,622569,Pablo Reyes,89,1640.0,58.0,56.11,4.56,0.0,5,17.2,5.83,-1.15,30.5,0
1008,19028,592662,Robbie Ray,19046,2214.0,89.9,89.76,6.2,29.8,464,10.0,6.13,2.43,45.4,0
1009,3694,623474,Jimmy Herget,3720,2529.0,84.9,83.02,5.03,23.0,63,6.5,5.05,-2.37,3.3,0
1010,1169,542432,José Ramirez,1186,2336.0,93.6,93.14,6.08,21.4,33,11.4,5.37,-2.63,,0
1011,11611,502624,Chase Anderson,11708,2238.0,87.7,86.73,5.65,20.3,239,8.3,5.99,-1.51,46.6,0
1012,1436,660787,Yerry De los Santos,1436,2072.0,91.9,92.21,6.53,19.4,37,9.9,5.93,-2.12,30.7,0
1013,129,622256,Patrick Weigel,129,2478.0,87.3,87.35,6.47,32.1,7,25.0,5.51,-1.88,22.9,0
1014,739,664157,Travis Bergen,739,2325.0,88.2,87.61,5.93,21.2,24,14.5,5.55,2.04,34.2,0
1015,3833,687765,Mitch Spence,3835,2587.0,87.6,87.46,6.24,18.8,68,6.6,6.17,-2.56,46.1,0
1016,2700,694813,Gavin Stone,2700,2025.0,91.1,91.63,6.59,18.9,50,6.8,5.6,-1.92,47.4,1
1017,3850,543045,Adam Conley,3854,2219.0,89.7,88.83,6.0,18.8,84,8.3,6.01,3.22,30.1,0
1018,480,605301,Williams Jerez,480,1979.0,91.7,90.92,5.81,20.2,17,14.3,5.66,2.66,,0
1019,7713,547973,Aroldis Chapman,7718,2317.0,95.1,96.32,7.02,37.7,227,12.4,6.14,0.56,50.2,0
1020,13998,594835,Marco Gonzales,14073,2185.0,84.4,84.37,6.24,17.5,221,5.9,5.57,2.43,42.7,0
1021,5280,519008,T.J. McFarland,5284,1997.0,86.5,85.14,5.46,13.7,85,5.8,5.58,2.11,17.1,0
1022,129,622256,Patrick Weigel,129,2478.0,87.3,87.35,6.47,32.1,7,25.0,5.51,-1.88,22.9,0
1023,7713,547973,Aroldis Chapman,7718,2317.0,95.1,96.32,7.02,37.7,227,12.4,6.14,0.56,50.2,0
1024,6120,453385,Clayton Richard,6160,2131.0,87.5,85.74,5.31,16.1,130,7.5,5.6,3.15,,0
1025,825,646242,Jhonathan Díaz,825,2273.0,84.5,84.52,6.45,15.1,27,12.3,5.52,3.26,32.4,0
1026,4052,676596,Josh Fleming,4054,1793.0,86.8,86.89,6.48,14.7,75,6.8,5.46,2.77,29.8,0
1027,6613,607644,John Means,6614,2343.0,86.9,86.37,5.99,20.6,79,4.9,6.57,0.66,49.7,1
1028,4520,592644,Adam Plutko,4522,2332.0,87.6,86.98,5.85,17.1,79,6.8,6.12,-1.67,47.0,0
1029,44,641995,Roel Ramírez,44,2289.0,89.0,89.53,6.55,8.3,3,25.0,6.07,-1.38,53.9,0
1030,904,641501,Tyler Danish,904,1967.0,85.6,83.94,5.25,18.9,22,9.7,5.13,-2.15,12.0,0
1031,25,471083,Miguel Montero,25,1820.0,79.3,76.87,4.89,0.0,2,40.0,5.57,-1.93,,0
